Log file open, 02/10/23 21:03:38
[2023.02.10-14.03.43:323][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.02.10-14.03.43:323][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.02.10-14.03.43:323][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.02.10-14.03.43:351][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.02.10-14.03.43:351][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.02.10-14.03.43:351][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.02.10-14.03.43:357][  0]LogDerivedDataCache: Speed tests for C:/Users/Assistant/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.02.10-14.03.43:357][  0]LogDerivedDataCache: Display: Performance to C:/Users/Assistant/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.03ms. RandomReadSpeed=1030.70MBs, RandomWriteSpeed=206.43MBs. Assigned SpeedClass 'Local'
[2023.02.10-14.03.43:357][  0]LogDerivedDataCache: Using Local data cache path C:/Users/Assistant/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.02.10-14.03.43:357][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.02.10-14.03.43:357][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.02.10-14.03.43:357][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.02.10-14.03.43:357][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.02.10-14.03.43:358][  0]LogShaderCompilers: Guid format shader working directory is -11 characters bigger than the processId version (C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Intermediate/Shaders/WorkingDirectory/30708/).
[2023.02.10-14.03.43:358][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/Assistant/AppData/Local/Temp/UnrealShaderWorkingDir/E0C5A5194509E9E4366B2D9CA104119B/'.
[2023.02.10-14.03.43:358][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.02.10-14.03.43:358][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 5 workers.
[2023.02.10-14.03.44:472][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.02.10-14.03.44:732][  0]LogShaderCompilers: Display: Compiling shader autogen file: C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.02.10-14.03.44:732][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.02.10-14.03.45:269][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.02.10-14.03.45:269][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM5 (0)
[2023.02.10-14.03.45:269][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.02.10-14.03.45:270][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.02.10-14.03.45:270][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.02.10-14.03.45:270][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.02.10-14.03.45:270][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.02.10-14.03.45:270][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.02.10-14.03.45:270][  0]LogInit: FStereoShaderAspects: ---
[2023.02.10-14.03.45:270][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.02.10-14.03.45:270][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.02.10-14.03.45:270][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.02.10-14.03.45:270][  0]LogInit: FStereoShaderAspects: ---
[2023.02.10-14.03.45:270][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.02.10-14.03.45:270][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.02.10-14.03.45:270][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.02.10-14.03.45:270][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.02.10-14.03.45:351][  0]LogSlate: Using FreeType 2.10.0
[2023.02.10-14.03.45:352][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.02.10-14.03.45:401][  0]LogAssetRegistry: FAssetRegistry took 0.0164 seconds to start up
[2023.02.10-14.03.45:412][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.02.10-14.03.45:639][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.02.10-14.03.46:172][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: Available device profiles:
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B7588418E00][00000B7581331800 52] GlobalDefaults, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841AC00][00000B7585FBA000 52] Windows, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841AE00][00000B7585FB2800 52] WindowsEditor, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841A000][00000B75812E2800 52] WindowsServer, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B7588416E00][00000B7585FBC800 52] WindowsClient, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B7588418800][00000B7589FD0000 52] IOS, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841A800][00000B7589FD5000 52] iPadAir2, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841B800][00000B7589FDA000 52] IPadPro, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841BA00][00000B7589FD7800 52] iPadAir3, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841B400][00000B7589FDC800 52] iPadAir4, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B7588419200][00000B7578C35000 52] iPadAir5, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841AA00][00000B758C070000 52] iPadMini4, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841BE00][00000B758C075000 52] iPadMini5, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B7588419A00][00000B758C077800 52] iPadMini6, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841D400][00000B7589FD2800 52] iPhone6S, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841D600][00000B758C07C800 52] iPhone7, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841D800][00000B758C07A000 52] iPodTouch7, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B7588419E00][00000B758C080000 52] iPhone6SPlus, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841C800][00000B758C085000 52] iPhone7Plus, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B7588419600][00000B758C087800 52] iPhoneSE, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841A600][00000B758C08A000 52] iPhone8, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841A200][00000B758C08C800 52] iPhone8Plus, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841BC00][00000B758C072800 52] iPhoneX, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841DE00][00000B758C090000 52] iPhoneXS, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841D200][00000B758C095000 52] iPhoneXSMax, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841CC00][00000B758C097800 52] iPhoneXR, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841D000][00000B758C09A000 52] iPhone11, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841B600][00000B758C09C800 52] iPhone11Pro, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841CA00][00000B758C082800 52] iPhone11ProMax, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841CE00][00000B758C0A0000 52] iPhoneSE2, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841C400][00000B758C0A5000 52] iPhone12Mini, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841A400][00000B758C0A7800 52] iPhone12, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841C200][00000B758C0AA000 52] iPhone12Pro, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B7588419800][00000B758C0AC800 52] iPhone12ProMax, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841B000][00000B758C092800 52] iPhone13Mini, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B7588419000][00000B758C0B0000 52] iPhone13, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841E000][00000B758C0B5000 52] iPhone13Pro, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B7588418A00][00000B758C0B7800 52] iPhone13ProMax, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841EE00][00000B758C0BA000 52] iPhoneSE3, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841B200][00000B758C0BC800 52] iPhone14, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841EA00][00000B758C0A2800 52] iPhone14Plus, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841C000][00000B758C0D0000 52] iPhone14Pro, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841DC00][00000B758C0D5000 52] iPhone14ProMax, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841E200][00000B758C0D7800 52] iPadPro105, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841F000][00000B758C0DA000 52] iPadPro129, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841C600][00000B758C0DC800 52] iPadPro97, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841FE00][00000B758C0B2800 52] iPadPro2_129, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841E600][00000B758C0E0000 52] iPad5, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841FA00][00000B758C0E5000 52] iPad6, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841DA00][00000B758C0E7800 52] iPad7, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B7588419C00][00000B758C0EA000 52] iPad8, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758841F200][00000B758C0EC800 52] iPad9, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B7587F5F400][00000B758C0D2800 52] iPad10, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B7582D95000][00000B758C0F0000 52] iPadPro11, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758C100000][00000B758C0F5000 52] iPadPro2_11, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758C101200][00000B758C0F7800 52] iPadPro3_11, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758C101000][00000B758C0FA000 52] iPadPro4_11, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758C101A00][00000B758C0FC800 52] iPadPro3_129, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758C101600][00000B758C0E2800 52] iPadPro4_129, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758C101C00][00000B758C110000 52] iPadPro5_129, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758C100400][00000B758C115000 52] iPadPro6_129, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758C100C00][00000B758C117800 52] AppleTV, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758C102000][00000B758C11A000 52] AppleTV4K, 
[2023.02.10-14.03.46:172][  0]LogDeviceProfileManager: 	[00000B758C101E00][00000B758C11C800 52] AppleTV2_4K, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C102800][00000B758C0F2800 52] TVOS, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C103800][00000B758C122800 52] Mac, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C103A00][00000B758C120000 52] MacEditor, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C103200][00000B758C127800 52] MacClient, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C102E00][00000B758C12A000 52] MacServer, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C102400][00000B758C112800 52] Linux, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C102200][00000B758C12C800 52] LinuxEditor, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C103E00][00000B758C130000 52] LinuxArm64Editor, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C101800][00000B758C135000 52] LinuxArm64, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C102A00][00000B758C137800 52] LinuxClient, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C100800][00000B758C13A000 52] LinuxArm64Client, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C100A00][00000B758C13C800 52] LinuxServer, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C102C00][00000B758C125000 52] LinuxArm64Server, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C100600][00000B758C140000 52] Android, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C104000][00000B758C145000 52] Android_Preview_OpenGL, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C103400][00000B758C147800 52] Android_Preview_Vulkan, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C104E00][00000B758C14A000 52] Android_Low, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C102600][00000B758C14C800 52] Android_Mid, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C104A00][00000B758C132800 52] Android_High, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C101400][00000B758C150000 52] Android_Default, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C100200][00000B758C155000 52] Android_Adreno4xx, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C104200][00000B758C157800 52] Android_Adreno5xx_Low, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C105000][00000B758C15A000 52] Android_Adreno5xx, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C100E00][00000B758C15C800 52] Android_Adreno6xx, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C105E00][00000B758C142800 52] Android_Adreno6xx_Vulkan, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C104600][00000B758C160000 52] Android_Adreno7xx, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C105A00][00000B758C165000 52] Android_Adreno7xx_Vulkan, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C103C00][00000B758C167800 52] Android_Mali_T6xx, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C103000][00000B758C16A000 52] Android_Mali_T7xx, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C105200][00000B758C16C800 52] Android_Mali_T8xx, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C106000][00000B758C152800 52] Android_Mali_G71, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C104800][00000B758C170000 52] Android_Mali_G72, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C106E00][00000B758C175000 52] Android_Mali_G72_Vulkan, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C105600][00000B758C177800 52] Android_Mali_G76, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C106A00][00000B758C17A000 52] Android_Mali_G76_Vulkan, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C103600][00000B758C17C800 52] Android_Mali_G77, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C104C00][00000B758C162800 52] Android_Mali_G77_Vulkan, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C106200][00000B758C180000 52] Android_Mali_G78, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C107000][00000B758C185000 52] Android_Mali_G78_Vulkan, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C106C00][00000B758C187800 52] Android_Mali_G710, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C107E00][00000B758C18A000 52] Android_Mali_G710_Vulkan, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C106400][00000B758C18C800 52] Android_Xclipse_920, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C107A00][00000B758C172800 52] Android_Xclipse_920_Vulkan, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C104400][00000B758C190000 52] Android_Vulkan_SM5, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C107800][00000B758C195000 52] Android_PowerVR_G6xxx, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C107200][00000B758C197800 52] Android_PowerVR_GT7xxx, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C108000][00000B758C19A000 52] Android_PowerVR_GE8xxx, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C106800][00000B758C19C800 52] Android_PowerVR_GM9xxx, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C108A00][00000B758C182800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C105800][00000B758C1A0000 52] Android_TegraK1, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C108800][00000B758C1A5000 52] Android_Unknown_Vulkan, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C108400][00000B758C1A7800 52] Oculus_Quest, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C109000][00000B758C1AA000 52] Oculus_Quest2, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: 	[00000B758C107C00][00000B758C1AC800 52] HoloLens, 
[2023.02.10-14.03.46:173][  0]LogDeviceProfileManager: Active device profile: [00000B758841AE00][00000B7585FB2800 52] WindowsEditor
[2023.02.10-14.03.46:173][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.02.10-14.03.46:173][  0]LogShaderCompilers: Display: Compiling shader autogen file: C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.02.10-14.03.46:173][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.02.10-14.03.46:178][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.02.10-14.03.46:178][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Valid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=1497.1.14.1, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.02.10-14.03.46:178][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.10-14.03.46:178][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.10-14.03.46:178][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.16299.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.02.10-14.03.46:183][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/PhuketBike.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Intermediate/TurnkeyReport_1.log" -log="C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Intermediate/TurnkeyLog_1.log" -project="C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/PhuketBike.uproject"  -Device=Win64@GAMING'
[2023.02.10-14.03.46:183][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""D:/Program Files/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/PhuketBike.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Intermediate/TurnkeyReport_1.log" -log="C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Intermediate/TurnkeyLog_1.log" -project="C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/PhuketBike.uproject"  -Device=Win64@GAMING" -nocompile -nocompileuat ]
[2023.02.10-14.03.46:254][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
